EVENT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Type,Subtype,Description,Values,,,,,,,Latitude,Longitude,GPS HDOP
EVENT_FAULT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Fault Importance,Fault Code,Fault Description
EVENT_INIT_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),External Time Zone,Firmware Version
EVENT_OFFLOAD_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Time Zone,HR Total Accepted Detections,PPM Total Accepted Detections,Memory Remaining (%),Battery Remaining (%),Original File
HEALTH_HR2_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Line Voltage (V),Memory Remaining (%),RTC Time
TEMP_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient (deg C),Internal (deg C)
TEMP_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient Min (deg C),Ambient Max (deg C),Ambient Mean (deg C),Sample Count,Accumulation Period (s)
DATA_SOURCE_FILE,HR2-180 461356 2024-07-29 173639.vdat,04773086-3519-4f4b-a8bb-26d9e83c8277,com.vemco.file.vrdp.vrhr2/1.0.0,53189,ORIGINAL
ATTITUDE,2024-07-28 18:00:00,2024-07-28 17:59:59.932529,,-0.067470913,HR2-180,461356,69
DIAG_HR2,2024-07-28 18:10:00,2024-07-28 18:09:59.930294,,-0.069705419,HR2-180,461356,69,20,0,1,0,0,0,0,12
TEMP,2024-07-28 18:10:00,2024-07-28 18:09:59.930294,,-0.069705419,HR2-180,461356,25.8,26.3
ATTITUDE,2024-07-28 18:10:00,2024-07-28 18:09:59.930294,,-0.069705419,HR2-180,461356,69
DIAG_HR2,2024-07-28 18:20:00,2024-07-28 18:19:59.92806,,-0.071939925,HR2-180,461356,69,20,0,6,0,0,0,0,12
TEMP,2024-07-28 18:20:00,2024-07-28 18:19:59.92806,,-0.071939925,HR2-180,461356,25.8,26.3
ATTITUDE,2024-07-28 18:20:00,2024-07-28 18:19:59.92806,,-0.071939925,HR2-180,461356,69
DIAG_HR2,2024-07-28 18:30:00,2024-07-28 18:29:59.925825,,-0.074174431,HR2-180,461356,69,20,0,3,0,0,0,0,12
TEMP,2024-07-28 18:30:00,2024-07-28 18:29:59.925825,,-0.074174431,HR2-180,461356,25.8,26.3
ATTITUDE,2024-07-28 18:30:00,2024-07-28 18:29:59.925825,,-0.074174431,HR2-180,461356,69
DIAG_HR2,2024-07-28 18:40:00,2024-07-28 18:39:59.923591,,-0.076408938,HR2-180,461356,69,20,0,1,0,0,0,0,12
TEMP,2024-07-28 18:40:00,2024-07-28 18:39:59.923591,,-0.076408938,HR2-180,461356,25.8,26.3
ATTITUDE,2024-07-28 18:40:00,2024-07-28 18:39:59.923591,,-0.076408938,HR2-180,461356,69
DIAG_HR2,2024-07-28 18:50:00,2024-07-28 18:49:59.921356,,-0.078643444,HR2-180,461356,68,20,0,5,0,0,0,0,12
TEMP,2024-07-28 18:50:00,2024-07-28 18:49:59.921356,,-0.078643444,HR2-180,461356,25.8,26.3
ATTITUDE,2024-07-28 18:50:00,2024-07-28 18:49:59.921356,,-0.078643444,HR2-180,461356,68
DIAG_HR2,2024-07-28 19:00:00,2024-07-28 18:59:59.919122,,-0.080877950,HR2-180,461356,89,20,0,2,0,0,0,0,12
TEMP,2024-07-28 19:00:00,2024-07-28 18:59:59.919122,,-0.080877950,HR2-180,461356,26.0,26.3
ATTITUDE,2024-07-28 19:00:00,2024-07-28 18:59:59.919122,,-0.080877950,HR2-180,461356,89
DIAG_HR2,2024-07-28 19:10:00,2024-07-28 19:09:59.916887,,-0.083112456,HR2-180,461356,7,20,0,2,0,0,0,0,12
TEMP,2024-07-28 19:10:00,2024-07-28 19:09:59.916887,,-0.083112456,HR2-180,461356,26.2,26.5
ATTITUDE,2024-07-28 19:10:00,2024-07-28 19:09:59.916887,,-0.083112456,HR2-180,461356,7
DIAG_HR2,2024-07-28 19:20:00,2024-07-28 19:19:59.914653,,-0.085346962,HR2-180,461356,14,20,0,3,0,0,0,0,12
TEMP,2024-07-28 19:20:00,2024-07-28 19:19:59.914653,,-0.085346962,HR2-180,461356,26.0,26.6
ATTITUDE,2024-07-28 19:20:00,2024-07-28 19:19:59.914653,,-0.085346962,HR2-180,461356,14
DIAG_HR2,2024-07-28 19:30:00,2024-07-28 19:29:59.912418,,-0.087581468,HR2-180,461356,14,20,0,0,0,0,0,0,12
TEMP,2024-07-28 19:30:00,2024-07-28 19:29:59.912418,,-0.087581468,HR2-180,461356,25.1,26.1
ATTITUDE,2024-07-28 19:30:00,2024-07-28 19:29:59.912418,,-0.087581468,HR2-180,461356,14
DET,2024-07-28 19:30:36.292755,2024-07-28 19:30:36.205038,,-0.087716629,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 19:35:15.068939,2024-07-28 19:35:14.980184,,-0.088754841,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 19:40:00,2024-07-28 19:39:59.910184,,-0.089815974,HR2-180,461356,16,20,0,4,17,2,17,2,12
TEMP,2024-07-28 19:40:00,2024-07-28 19:39:59.910184,,-0.089815974,HR2-180,461356,24.7,25.6
ATTITUDE,2024-07-28 19:40:00,2024-07-28 19:39:59.910184,,-0.089815974,HR2-180,461356,16
DET,2024-07-28 19:40:01.333129,2024-07-28 19:40:01.243308,,-0.089820939,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 19:45:02.573501,2024-07-28 19:45:02.482558,,-0.090942812,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 19:49:33.861526,2024-07-28 19:49:33.769572,,-0.091953136,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 19:50:00,2024-07-28 19:49:59.907949,,-0.092050480,HR2-180,461356,16,20,0,3,23,3,23,2,12
TEMP,2024-07-28 19:50:00,2024-07-28 19:49:59.907949,,-0.092050480,HR2-180,461356,24.6,25.3
ATTITUDE,2024-07-28 19:50:00,2024-07-28 19:49:59.907949,,-0.092050480,HR2-180,461356,16
DET,2024-07-28 19:54:05.149444,2024-07-28 19:54:05.05648,,-0.092963460,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 19:58:36.437377,2024-07-28 19:58:36.343403,,-0.093973785,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 20:00:00,2024-07-28 19:59:59.905715,,-0.094284987,HR2-180,461356,16,20,0,4,16,2,16,2,12
TEMP,2024-07-28 20:00:00,2024-07-28 19:59:59.905715,,-0.094284987,HR2-180,461356,24.5,25.2
ATTITUDE,2024-07-28 20:00:00,2024-07-28 19:59:59.905715,,-0.094284987,HR2-180,461356,16
DET,2024-07-28 20:03:07.95932,2024-07-28 20:03:07.864335,,-0.094984980,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 20:07:39.715255,2024-07-28 20:07:39.619257,,-0.095997047,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 20:10:00,2024-07-28 20:09:59.90348,,-0.096519493,HR2-180,461356,16,20,0,5,16,2,16,2,12
TEMP,2024-07-28 20:10:00,2024-07-28 20:09:59.90348,,-0.096519493,HR2-180,461356,24.5,25.2
ATTITUDE,2024-07-28 20:10:00,2024-07-28 20:09:59.90348,,-0.096519493,HR2-180,461356,16
DET,2024-07-28 20:12:12.173187,2024-07-28 20:12:12.076175,,-0.097011729,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 20:16:45.801254,2024-07-28 20:16:45.703223,,-0.098030768,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 20:20:00,2024-07-28 20:19:59.901246,,-0.098753999,HR2-180,461356,16,20,0,8,16,2,16,2,12
TEMP,2024-07-28 20:20:00,2024-07-28 20:19:59.901246,,-0.098753999,HR2-180,461356,24.5,25.1
ATTITUDE,2024-07-28 20:20:00,2024-07-28 20:19:59.901246,,-0.098753999,HR2-180,461356,16
DET,2024-07-28 20:21:21.769088,2024-07-28 20:21:21.670029,,-0.099058521,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 20:26:02.651168,2024-07-28 20:26:02.551063,,-0.100104576,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 20:30:00,2024-07-28 20:29:59.899011,,-0.100988505,HR2-180,461356,16,20,0,6,16,2,16,1,12
TEMP,2024-07-28 20:30:00,2024-07-28 20:29:59.899011,,-0.100988505,HR2-180,461356,24.3,25.0
ATTITUDE,2024-07-28 20:30:00,2024-07-28 20:29:59.899011,,-0.100988505,HR2-180,461356,16
DET,2024-07-28 20:30:53.361343,2024-07-28 20:30:53.260155,,-0.101187232,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 20:36:03.49382,2024-07-28 20:36:03.391477,,-0.102342220,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 20:40:00,2024-07-28 20:39:59.896776,,-0.103223011,HR2-180,461356,16,20,0,5,16,2,15,1,12
TEMP,2024-07-28 20:40:00,2024-07-28 20:39:59.896776,,-0.103223011,HR2-180,461356,24.3,25.0
ATTITUDE,2024-07-28 20:40:00,2024-07-28 20:39:59.896776,,-0.103223011,HR2-180,461356,16
DET,2024-07-28 20:40:52.565979,2024-07-28 20:40:52.46256,,-0.103418776,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 20:45:59.656417,2024-07-28 20:45:59.551854,,-0.104562435,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 20:50:00,2024-07-28 20:49:59.894542,,-0.105457517,HR2-180,461356,16,20,0,5,16,2,16,1,12
TEMP,2024-07-28 20:50:00,2024-07-28 20:49:59.894542,,-0.105457517,HR2-180,461356,24.3,25.0
ATTITUDE,2024-07-28 20:50:00,2024-07-28 20:49:59.894542,,-0.105457517,HR2-180,461356,16
DET,2024-07-28 20:50:42.878509,2024-07-28 20:50:42.772891,,-0.105617204,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 20:55:38.034881,2024-07-28 20:55:37.928164,,-0.106716419,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 21:00:00,2024-07-28 20:59:59.892307,,-0.107692023,HR2-180,461356,16,20,0,7,16,2,16,2,12
TEMP,2024-07-28 21:00:00,2024-07-28 20:59:59.892307,,-0.107692023,HR2-180,461356,24.3,24.8
ATTITUDE,2024-07-28 21:00:00,2024-07-28 20:59:59.892307,,-0.107692023,HR2-180,461356,16
DET,2024-07-28 21:00:57.059463,2024-07-28 21:00:56.951558,,-0.107904523,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 21:06:03.915817,2024-07-28 21:06:03.806769,,-0.109047310,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 21:10:00,2024-07-28 21:09:59.890073,,-0.109926529,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-28 21:10:00,2024-07-28 21:09:59.890073,,-0.109926529,HR2-180,461356,24.3,24.8
ATTITUDE,2024-07-28 21:10:00,2024-07-28 21:09:59.890073,,-0.109926529,HR2-180,461356,16
DET,2024-07-28 21:10:46.669952,2024-07-28 21:10:46.559851,,-0.110100337,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 21:15:40.890121,2024-07-28 21:15:40.778924,,-0.111196065,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 21:20:00,2024-07-28 21:19:59.887838,,-0.112161036,HR2-180,461356,16,20,0,6,16,2,16,2,12
TEMP,2024-07-28 21:20:00,2024-07-28 21:19:59.887838,,-0.112161036,HR2-180,461356,24.2,24.8
ATTITUDE,2024-07-28 21:20:00,2024-07-28 21:19:59.887838,,-0.112161036,HR2-180,461356,16
DET,2024-07-28 21:20:58.276718,2024-07-28 21:20:58.164339,,-0.112378068,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 21:26:02.091064,2024-07-28 21:26:01.977554,,-0.113509527,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 21:30:00,2024-07-28 21:29:59.885604,,-0.114395542,HR2-180,461356,16,20,0,5,16,2,16,1,12
TEMP,2024-07-28 21:30:00,2024-07-28 21:29:59.885604,,-0.114395542,HR2-180,461356,24.2,24.8
ATTITUDE,2024-07-28 21:30:00,2024-07-28 21:29:59.885604,,-0.114395542,HR2-180,461356,16
DET,2024-07-28 21:30:38.761062,2024-07-28 21:30:38.646522,,-0.114539895,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 21:35:21.047088,2024-07-28 21:35:20.931496,,-0.115591178,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 21:40:00,2024-07-28 21:39:59.883369,,-0.116630048,HR2-180,461356,16,20,0,5,16,2,16,2,12
TEMP,2024-07-28 21:40:00,2024-07-28 21:39:59.883369,,-0.116630048,HR2-180,461356,24.2,24.8
ATTITUDE,2024-07-28 21:40:00,2024-07-28 21:39:59.883369,,-0.116630048,HR2-180,461356,16
DET,2024-07-28 21:40:14.331329,2024-07-28 21:40:14.214645,,-0.116683420,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 21:45:29.845855,2024-07-28 21:45:29.727996,,-0.117858452,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 21:50:00,2024-07-28 21:49:59.881135,,-0.118864554,HR2-180,461356,16,20,0,3,16,2,16,2,12
TEMP,2024-07-28 21:50:00,2024-07-28 21:49:59.881135,,-0.118864554,HR2-180,461356,24.2,24.7
ATTITUDE,2024-07-28 21:50:00,2024-07-28 21:49:59.881135,,-0.118864554,HR2-180,461356,16
DET,2024-07-28 21:50:29.916122,2024-07-28 21:50:29.797146,,-0.118975967,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 21:55:58.76892,2024-07-28 21:55:58.648719,,-0.120200673,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 22:00:00,2024-07-28 21:59:59.8789,,-0.121099060,HR2-180,461356,16,20,0,3,16,2,16,1,12
TEMP,2024-07-28 22:00:00,2024-07-28 21:59:59.8789,,-0.121099060,HR2-180,461356,24.2,24.8
ATTITUDE,2024-07-28 22:00:00,2024-07-28 21:59:59.8789,,-0.121099060,HR2-180,461356,16
DET,2024-07-28 22:01:25.515579,2024-07-28 22:01:25.394161,,-0.121417535,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 22:06:48.050262,2024-07-28 22:06:47.927643,,-0.122618711,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 22:10:00,2024-07-28 22:09:59.876666,,-0.123333566,HR2-180,461356,16,20,0,1,16,2,16,2,12
TEMP,2024-07-28 22:10:00,2024-07-28 22:09:59.876666,,-0.123333566,HR2-180,461356,24.2,24.7
ATTITUDE,2024-07-28 22:10:00,2024-07-28 22:09:59.876666,,-0.123333566,HR2-180,461356,16
DET,2024-07-28 22:12:01.926788,2024-07-28 22:12:01.803,,-0.123787643,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 22:16:58.721008,2024-07-28 22:16:58.596115,,-0.124892957,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 22:20:00,2024-07-28 22:19:59.874431,,-0.125568072,HR2-180,461356,16,20,0,3,16,2,16,1,12
TEMP,2024-07-28 22:20:00,2024-07-28 22:19:59.874431,,-0.125568072,HR2-180,461356,24.2,24.7
ATTITUDE,2024-07-28 22:20:00,2024-07-28 22:19:59.874431,,-0.125568072,HR2-180,461356,16
DET,2024-07-28 22:22:21.255737,2024-07-28 22:22:21.129642,,-0.126094134,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 22:27:35.36621,2024-07-28 22:27:35.238946,,-0.127263937,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 22:30:00,2024-07-28 22:29:59.872197,,-0.127802578,HR2-180,461356,16,20,0,5,16,2,16,2,12
TEMP,2024-07-28 22:30:00,2024-07-28 22:29:59.872197,,-0.127802578,HR2-180,461356,24.2,24.7
ATTITUDE,2024-07-28 22:30:00,2024-07-28 22:29:59.872197,,-0.127802578,HR2-180,461356,16
DET,2024-07-28 22:32:32.394424,2024-07-28 22:32:32.266053,,-0.128370122,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 22:37:55.397064,2024-07-28 22:37:55.26749,,-0.129573041,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 22:40:00,2024-07-28 22:39:59.869962,,-0.130037085,HR2-180,461356,16,20,0,7,16,2,16,1,12
TEMP,2024-07-28 22:40:00,2024-07-28 22:39:59.869962,,-0.130037085,HR2-180,461356,24.2,24.7
ATTITUDE,2024-07-28 22:40:00,2024-07-28 22:39:59.869962,,-0.130037085,HR2-180,461356,16
DET,2024-07-28 22:43:10.209701,2024-07-28 22:43:10.078955,,-0.130745459,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 22:48:08.875854,2024-07-28 22:48:08.743996,,-0.131857745,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 22:50:00,2024-07-28 22:49:59.867728,,-0.132271591,HR2-180,461356,16,20,0,4,16,2,16,2,12
TEMP,2024-07-28 22:50:00,2024-07-28 22:49:59.867728,,-0.132271591,HR2-180,461356,24.2,24.7
ATTITUDE,2024-07-28 22:50:00,2024-07-28 22:49:59.867728,,-0.132271591,HR2-180,461356,16
DET,2024-07-28 22:53:35.154586,2024-07-28 22:53:35.021513,,-0.133072864,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 22:58:56.753158,2024-07-28 22:58:56.618887,,-0.134270554,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 23:00:00,2024-07-28 22:59:59.865493,,-0.134506097,HR2-180,461356,16,20,0,3,16,2,16,1,12
TEMP,2024-07-28 23:00:00,2024-07-28 22:59:59.865493,,-0.134506097,HR2-180,461356,24.1,24.7
ATTITUDE,2024-07-28 23:00:00,2024-07-28 22:59:59.865493,,-0.134506097,HR2-180,461356,16
DET,2024-07-28 23:04:08.991668,2024-07-28 23:04:08.856234,,-0.135433386,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 23:09:02.275939,2024-07-28 23:09:02.139413,,-0.136525628,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 23:10:00,2024-07-28 23:09:59.863259,,-0.136740603,HR2-180,461356,16,20,0,7,16,2,16,1,12
TEMP,2024-07-28 23:10:00,2024-07-28 23:09:59.863259,,-0.136740603,HR2-180,461356,24.1,24.7
ATTITUDE,2024-07-28 23:10:00,2024-07-28 23:09:59.863259,,-0.136740603,HR2-180,461356,16
DET,2024-07-28 23:14:17.79042,2024-07-28 23:14:17.652719,,-0.137700660,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 23:19:17.626693,2024-07-28 23:19:17.487875,,-0.138817303,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 23:20:00,2024-07-28 23:19:59.861024,,-0.138975109,HR2-180,461356,16,20,0,2,16,2,16,2,12
TEMP,2024-07-28 23:20:00,2024-07-28 23:19:59.861024,,-0.138975109,HR2-180,461356,24.1,24.7
ATTITUDE,2024-07-28 23:20:00,2024-07-28 23:19:59.861024,,-0.138975109,HR2-180,461356,16
DET,2024-07-28 23:24:46.011459,2024-07-28 23:24:45.871418,,-0.140040266,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 23:30:00,2024-07-28 23:29:59.85879,,-0.141209615,HR2-180,461356,16,20,0,3,8,1,7,0,12
TEMP,2024-07-28 23:30:00,2024-07-28 23:29:59.85879,,-0.141209615,HR2-180,461356,24.1,24.7
ATTITUDE,2024-07-28 23:30:00,2024-07-28 23:29:59.85879,,-0.141209615,HR2-180,461356,16
DET,2024-07-28 23:30:11.58818,2024-07-28 23:30:11.446927,,-0.141252772,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 23:35:31.782775,2024-07-28 23:35:31.640329,,-0.142445233,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 23:40:00,2024-07-28 23:39:59.856555,,-0.143444121,HR2-180,461356,16,20,0,2,16,2,16,1,12
TEMP,2024-07-28 23:40:00,2024-07-28 23:39:59.856555,,-0.143444121,HR2-180,461356,24.1,24.6
ATTITUDE,2024-07-28 23:40:00,2024-07-28 23:39:59.856555,,-0.143444121,HR2-180,461356,16
DET,2024-07-28 23:40:40.979171,2024-07-28 23:40:40.835574,,-0.143596735,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 23:45:28.413345,2024-07-28 23:45:28.268677,,-0.144667191,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-28 23:50:00,2024-07-28 23:49:59.854321,,-0.145678627,HR2-180,461356,16,20,0,0,16,2,16,2,12
TEMP,2024-07-28 23:50:00,2024-07-28 23:49:59.854321,,-0.145678627,HR2-180,461356,24.1,24.7
ATTITUDE,2024-07-28 23:50:00,2024-07-28 23:49:59.854321,,-0.145678627,HR2-180,461356,16
DET,2024-07-28 23:50:32.227691,2024-07-28 23:50:32.081892,,-0.145798649,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 23:55:08.897613,2024-07-28 23:55:08.750783,,-0.146829017,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-28 23:59:50.949645,2024-07-28 23:59:50.801765,,-0.147879428,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 00:00:00,2024-07-28 23:59:59.852086,,-0.147913134,HR2-180,461356,16,20,0,6,24,3,24,3,12
TEMP,2024-07-29 00:00:00,2024-07-28 23:59:59.852086,,-0.147913134,HR2-180,461356,24.1,24.7
ATTITUDE,2024-07-29 00:00:00,2024-07-28 23:59:59.852086,,-0.147913134,HR2-180,461356,16
HEALTH_HR2,2024-07-29 00:00:00,2024-07-28 23:59:59.852086,,-0.147913134,HR2-180,461356,0,99.9995,2024-07-29 00:00:00
BATTERY,2024-07-29 00:00:00,2024-07-28 23:59:59.852086,,-0.147913134,HR2-180,461356,,,,10.2,22
DET,2024-07-29 00:04:43.999862,2024-07-29 00:04:43.850891,,-0.148970799,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 00:09:58.812408,2024-07-29 00:09:58.662264,,-0.150143217,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 00:10:00,2024-07-29 00:09:59.849852,,-0.150147640,HR2-180,461356,16,20,0,0,16,2,16,1,13.5
TEMP,2024-07-29 00:10:00,2024-07-29 00:09:59.849852,,-0.150147640,HR2-180,461356,24.1,24.6
ATTITUDE,2024-07-29 00:10:00,2024-07-29 00:09:59.849852,,-0.150147640,HR2-180,461356,16
DET,2024-07-29 00:14:57.478668,2024-07-29 00:14:57.327412,,-0.151255503,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 00:20:00,2024-07-29 00:19:59.847617,,-0.152382146,HR2-180,461356,16,20,0,2,8,1,8,0,12
TEMP,2024-07-29 00:20:00,2024-07-29 00:19:59.847617,,-0.152382146,HR2-180,461356,24.1,24.6
ATTITUDE,2024-07-29 00:20:00,2024-07-29 00:19:59.847617,,-0.152382146,HR2-180,461356,16
DET,2024-07-29 00:20:23.757446,2024-07-29 00:20:23.604975,,-0.152470623,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 00:25:45.121978,2024-07-29 00:25:44.96831,,-0.153667441,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 00:30:00,2024-07-29 00:29:59.845383,,-0.154616652,HR2-180,461356,16,20,0,7,16,2,16,2,12
TEMP,2024-07-29 00:30:00,2024-07-29 00:29:59.845383,,-0.154616652,HR2-180,461356,24.1,24.6
ATTITUDE,2024-07-29 00:30:00,2024-07-29 00:29:59.845383,,-0.154616652,HR2-180,461356,16
DET,2024-07-29 00:30:56.892517,2024-07-29 00:30:56.737688,,-0.154828530,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 00:35:49.240631,2024-07-29 00:35:49.084713,,-0.155917286,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 00:40:00,2024-07-29 00:39:59.843148,,-0.156851158,HR2-180,461356,16,20,0,3,16,2,16,1,12
TEMP,2024-07-29 00:40:00,2024-07-29 00:39:59.843148,,-0.156851158,HR2-180,461356,24.0,24.6
ATTITUDE,2024-07-29 00:40:00,2024-07-29 00:39:59.843148,,-0.156851158,HR2-180,461356,16
DET,2024-07-29 00:41:02.649185,2024-07-29 00:41:02.4921,,-0.157084475,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 00:45:58.273361,2024-07-29 00:45:58.115175,,-0.158185431,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 00:50:00,2024-07-29 00:49:59.840914,,-0.159085664,HR2-180,461356,16,21.5,0,5,16,2,16,0,12
TEMP,2024-07-29 00:50:00,2024-07-29 00:49:59.840914,,-0.159085664,HR2-180,461356,24.0,24.6
ATTITUDE,2024-07-29 00:50:00,2024-07-29 00:49:59.840914,,-0.159085664,HR2-180,461356,16
DET,2024-07-29 00:51:18.468063,2024-07-29 00:51:18.308685,,-0.159377893,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 00:56:27.66452,2024-07-29 00:56:27.50399,,-0.160529395,HR2-180,461356,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DIAG_HR2,2024-07-29 01:00:00,2024-07-29 00:59:59.838679,,-0.161320170,HR2-180,461356,16,20,0,3,16,2,16,0,12
